"id_act";"sp";"weight_category";"sample_catch_ST";"lat";"lon";"fishing_mode";"date_act";"vessel";"id_trip";"landingdate";"ocean";"code_act_type"
"fr.ird.t3.entities.data.Activity#1562948014234#0.6030657430410716";"YFT";"m10";7,35807367628098;-3,36681;59,2001;1;2015-11-08;600;"fr.ird.t3.entities.data.Trip#1562948014233#0.6157051691842252";2015-12-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014234#0.6030657430410716";"YFT";"p10";5,72489846449079;-3,36681;59,2001;1;2015-11-08;600;"fr.ird.t3.entities.data.Trip#1562948014233#0.6157051691842252";2015-12-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014234#0.7816344418357889";"BET";"m10";0,0212355489755113;-5,50014;62,4501;1;2015-11-12;600;"fr.ird.t3.entities.data.Trip#1562948014233#0.6157051691842252";2015-12-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014234#0.7816344418357889";"SKJ";"m10";0,559721507499857;-5,50014;62,4501;1;2015-11-12;600;"fr.ird.t3.entities.data.Trip#1562948014233#0.6157051691842252";2015-12-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014234#0.7816344418357889";"YFT";"m10";0,170588646033382;-5,50014;62,4501;1;2015-11-12;600;"fr.ird.t3.entities.data.Trip#1562948014233#0.6157051691842252";2015-12-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014234#0.7816344418357889";"YFT";"p10";0,24845429749125;-5,50014;62,4501;1;2015-11-12;600;"fr.ird.t3.entities.data.Trip#1562948014233#0.6157051691842252";2015-12-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014234#0.8397322232554512";"BET";"m10";0,46718207746125;-2,30014;59,5335;1;2015-11-09;600;"fr.ird.t3.entities.data.Trip#1562948014233#0.6157051691842252";2015-12-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014234#0.8397322232554512";"SKJ";"m10";12,3138731649968;-2,30014;59,5335;1;2015-11-09;600;"fr.ird.t3.entities.data.Trip#1562948014233#0.6157051691842252";2015-12-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014234#0.8397322232554512";"YFT";"m10";3,7529502127344;-2,30014;59,5335;1;2015-11-09;600;"fr.ird.t3.entities.data.Trip#1562948014233#0.6157051691842252";2015-12-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014234#0.8397322232554512";"YFT";"p10";5,46599454480751;-2,30014;59,5335;1;2015-11-09;600;"fr.ird.t3.entities.data.Trip#1562948014233#0.6157051691842252";2015-12-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014340#0.010522424918323336";"BET";"m10";0,38192146945613;-3,81681;67,8168;2;2015-01-08;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014340#0.010522424918323336";"BET";"p10";102,738773258372;-3,81681;67,8168;2;2015-01-08;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014340#0.010522424918323336";"YFT";"p10";19,8793052721722;-3,81681;67,8168;2;2015-01-08;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014340#0.9951181582416573";"BET";"m10";0,00280243827295172;-3,95014;67,7335;2;2015-01-05;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014340#0.9951181582416573";"BET";"p10";59,8280457960993;-3,95014;67,7335;2;2015-01-05;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014340#0.9951181582416573";"YFT";"p10";65,1691517656277;-3,95014;67,7335;2;2015-01-05;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.041403948922106304";"BET";"m10";0,0780437108543727;-3,80014;67,8668;2;2015-01-09;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.041403948922106304";"BET";"p10";9,72690931568251;-3,80014;67,8668;2;2015-01-09;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.041403948922106304";"YFT";"p10";3,19504697346312;-3,80014;67,8668;2;2015-01-09;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.33731327145858214";"BET";"m10";0,0720403484809594;-3,80014;67,8835;2;2015-01-10;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.33731327145858214";"BET";"p10";8,97868552216847;-3,80014;67,8835;2;2015-01-10;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.33731327145858214";"YFT";"p10";2,94927412935057;-3,80014;67,8835;2;2015-01-10;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.4349746735330189";"BET";"m10";0,0425907777747412;-3,85014;67,9501;2;2015-01-10;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.4349746735330189";"BET";"p10";46,9581599001756;-3,85014;67,9501;2;2015-01-10;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.4349746735330189";"YFT";"p10";1,99924932204967;-3,85014;67,9501;2;2015-01-10;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.8469458514218224";"BET";"m10";0,000432183741598644;-3,83347;68,0668;2;2015-01-11;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.8469458514218224";"BET";"p10";31,7871187394875;-3,83347;68,0668;2;2015-01-11;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014341#0.8469458514218224";"YFT";"p10";0,212449076770925;-3,83347;68,0668;2;2015-01-11;693;"fr.ird.t3.entities.data.Trip#1562948014340#0.6644269381241056";2015-01-25;2;1
"fr.ird.t3.entities.data.Activity#1562948014406#0.03503606265278625";"YFT";"p10";22;-2,53347;50,1001;1;2015-02-06;693;"fr.ird.t3.entities.data.Trip#1562948014406#0.7994963764329487";2015-02-10;2;1
"fr.ird.t3.entities.data.Activity#1562948014406#0.21159330691072398";"YFT";"p10";142;-2,65014;54,5335;2;2015-02-03;693;"fr.ird.t3.entities.data.Trip#1562948014406#0.7994963764329487";2015-02-10;2;1
"fr.ird.t3.entities.data.Activity#1562948014406#0.4831947683735328";"YFT";"p10";19;-3;53,8335;2;2015-02-01;693;"fr.ird.t3.entities.data.Trip#1562948014406#0.7994963764329487";2015-02-10;2;1
"fr.ird.t3.entities.data.Activity#1562948014406#0.523542218512049";"YFT";"p10";22;-2,06681;53,6668;2;2015-02-05;693;"fr.ird.t3.entities.data.Trip#1562948014406#0.7994963764329487";2015-02-10;2;1
"fr.ird.t3.entities.data.Activity#1562948014406#0.580504124671705";"YFT";"p10";11;-2,95014;53,8501;2;2015-02-02;693;"fr.ird.t3.entities.data.Trip#1562948014406#0.7994963764329487";2015-02-10;2;1
"fr.ird.t3.entities.data.Activity#1562948014406#0.6201494625104601";"YFT";"p10";22;-3,10014;54;1;2015-02-02;693;"fr.ird.t3.entities.data.Trip#1562948014406#0.7994963764329487";2015-02-10;2;1
"fr.ird.t3.entities.data.Activity#1562948014406#0.6439701035353251";"YFT";"p10";24;-3,78347;50,0501;2;2015-02-07;693;"fr.ird.t3.entities.data.Trip#1562948014406#0.7994963764329487";2015-02-10;2;1
"fr.ird.t3.entities.data.Activity#1562948014406#0.9760206347337975";"YFT";"p10";21;-3;53,8501;2;2015-02-01;693;"fr.ird.t3.entities.data.Trip#1562948014406#0.7994963764329487";2015-02-10;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.11895357009206198";"BET";"m10";0,337507686205607;-12,9001;43,0835;1;2015-04-23;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.11895357009206198";"BET";"p10";0,183969318037644;-12,9001;43,0835;1;2015-04-23;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.11895357009206198";"SKJ";"m10";5,73351876503266;-12,9001;43,0835;1;2015-04-23;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.11895357009206198";"YFT";"m10";1,7136814039492;-12,9001;43,0835;1;2015-04-23;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.11895357009206198";"YFT";"p10";6,03132282677489;-12,9001;43,0835;1;2015-04-23;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.2211584950142057";"BET";"m10";1,72979876234876;-13,6335;43,2001;1;2015-04-17;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.2211584950142057";"BET";"p10";0,509169323022899;-13,6335;43,2001;1;2015-04-17;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.2211584950142057";"SKJ";"m10";19,6290250014001;-13,6335;43,2001;1;2015-04-17;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.2211584950142057";"YFT";"m10";4,84632107003246;-13,6335;43,2001;1;2015-04-17;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.2211584950142057";"YFT";"p10";23,4139308876044;-13,6335;43,2001;1;2015-04-17;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.31937504486506896";"BET";"m10";0,554476913052069;-11,6668;42,0835;1;2015-04-21;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.31937504486506896";"BET";"p10";0,302235308204701;-11,6668;42,0835;1;2015-04-21;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.31937504486506896";"SKJ";"m10";9,41935225683936;-11,6668;42,0835;1;2015-04-21;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.31937504486506896";"YFT";"m10";2,8153337350594;-11,6668;42,0835;1;2015-04-21;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.31937504486506896";"YFT";"p10";9,90860178684446;-11,6668;42,0835;1;2015-04-21;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.32895407050928327";"BET";"m10";0,0482153837436581;-11,6001;42,1835;1;2015-04-22;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.32895407050928327";"BET";"p10";0,0262813311482349;-11,6001;42,1835;1;2015-04-22;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.32895407050928327";"SKJ";"m10";0,819074109290379;-11,6001;42,1835;1;2015-04-22;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.32895407050928327";"YFT";"m10";0,2448116291356;-11,6001;42,1835;1;2015-04-22;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.32895407050928327";"YFT";"p10";0,861617546682127;-11,6001;42,1835;1;2015-04-22;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.43963135433835554";"BET";"m10";1,01715455880318;-13,3835;46,8835;1;2015-04-09;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.43963135433835554";"SKJ";"m10";10,7012817344117;-13,3835;46,8835;1;2015-04-09;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.43963135433835554";"YFT";"m10";10,2815637067851;-13,3835;46,8835;1;2015-04-09;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.43963135433835554";"YFT";"p10";0;-13,3835;46,8835;1;2015-04-09;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.47867482878293566";"BET";"m10";0,370073579604616;-14,1501;44,8335;1;2015-04-24;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.47867482878293566";"BET";"p10";0,0272769280190839;-14,1501;44,8335;1;2015-04-24;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.47867482878293566";"SKJ";"m10";3,97008629290157;-14,1501;44,8335;1;2015-04-24;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.47867482878293566";"YFT";"m10";3,06368717216067;-14,1501;44,8335;1;2015-04-24;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.47867482878293566";"YFT";"p10";1,25431772612167;-14,1501;44,8335;1;2015-04-24;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.66790875862733";"BET";"m10";0,650907680539385;-11,5668;42,0335;1;2015-04-21;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.66790875862733";"BET";"p10";0,354797970501171;-11,5668;42,0335;1;2015-04-21;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.66790875862733";"SKJ";"m10";11,0575004754201;-11,5668;42,0335;1;2015-04-21;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.66790875862733";"YFT";"m10";3,30495699333061;-11,5668;42,0335;1;2015-04-21;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.66790875862733";"YFT";"p10";11,6318368802087;-11,5668;42,0335;1;2015-04-21;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.8332492535519466";"BET";"m10";0,49422821781393;-13,8501;43,6335;1;2015-04-18;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.8332492535519466";"BET";"p10";0,145476949435114;-13,8501;43,6335;1;2015-04-18;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.8332492535519466";"SKJ";"m10";5,60829285754289;-13,8501;43,6335;1;2015-04-18;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.8332492535519466";"YFT";"m10";1,38466316286642;-13,8501;43,6335;1;2015-04-18;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.8332492535519466";"YFT";"p10";6,68969453931556;-13,8501;43,6335;1;2015-04-18;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.8486989725876273";"BET";"m10";0,803120853947636;-13,1001;43,4001;1;2015-04-17;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.8486989725876273";"BET";"p10";0,23640004283206;-13,1001;43,4001;1;2015-04-17;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.8486989725876273";"SKJ";"m10";9,1134758935072;-13,1001;43,4001;1;2015-04-17;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.8486989725876273";"YFT";"m10";2,25007763965793;-13,1001;43,4001;1;2015-04-17;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.8486989725876273";"YFT";"p10";10,8707536263878;-13,1001;43,4001;1;2015-04-17;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.899227576345417";"BET";"m10";1,89560622322411;-13,2168;47,3001;1;2015-04-08;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.899227576345417";"SKJ";"m10";19,9432977777673;-13,2168;47,3001;1;2015-04-08;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.899227576345417";"YFT";"m10";19,1610959990086;-13,2168;47,3001;1;2015-04-08;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.899227576345417";"YFT";"p10";0;-13,2168;47,3001;1;2015-04-08;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.9837628596640003";"BET";"m10";0,556006745040671;-14,4668;43,9501;1;2015-04-25;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.9837628596640003";"BET";"p10";0,163661568114503;-14,4668;43,9501;1;2015-04-25;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.9837628596640003";"SKJ";"m10";6,30932946473575;-14,4668;43,9501;1;2015-04-25;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.9837628596640003";"YFT";"m10";1,55774605822472;-14,4668;43,9501;1;2015-04-25;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014806#0.9837628596640003";"YFT";"p10";7,52590635673;-14,4668;43,9501;1;2015-04-25;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.24511513891648007";"BET";"m10";0,115990801295979;-2,40014;48,3501;1;2015-05-12;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.24511513891648007";"SKJ";"m10";1,87100769920762;-2,40014;48,3501;1;2015-05-12;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.24511513891648007";"YFT";"m10";1,0130014994964;-2,40014;48,3501;1;2015-05-12;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.24511513891648007";"YFT";"p10";0;-2,40014;48,3501;1;2015-05-12;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.34427575779878705";"BET";"m10";4,34589903053849;-5,05014;46,4335;1;2015-04-30;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.34427575779878705";"BET";"p10";6,7326436043077;-5,05014;46,4335;1;2015-04-30;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.34427575779878705";"SKJ";"m10";49,3451412854537;-5,05014;46,4335;1;2015-04-30;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.34427575779878705";"YFT";"m10";14,2418847022345;-5,05014;46,4335;1;2015-04-30;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.34427575779878705";"YFT";"p10";2,3344313774656;-5,05014;46,4335;1;2015-04-30;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.4169370367208165";"BET";"m10";0,425299604751921;-1,06681;48,1668;1;2015-05-13;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.4169370367208165";"SKJ";"m10";6,86036156376126;-1,06681;48,1668;1;2015-05-13;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.4169370367208165";"YFT";"m10";3,71433883148682;-1,06681;48,1668;1;2015-05-13;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.4169370367208165";"YFT";"p10";0;-1,06681;48,1668;1;2015-05-13;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.5034575426582052";"BET";"m10";0,115990801295979;-2,38347;50,8501;1;2015-05-15;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.5034575426582052";"SKJ";"m10";1,87100769920762;-2,38347;50,8501;1;2015-05-15;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.5034575426582052";"YFT";"m10";1,0130014994964;-2,38347;50,8501;1;2015-05-15;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.5034575426582052";"YFT";"p10";0;-2,38347;50,8501;1;2015-05-15;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.7724175589046919";"BET";"m10";0,193318002159964;-1,96681;50,2335;1;2015-05-15;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.7724175589046919";"SKJ";"m10";3,11834616534603;-1,96681;50,2335;1;2015-05-15;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.7724175589046919";"YFT";"m10";1,68833583249401;-1,96681;50,2335;1;2015-05-15;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.7724175589046919";"YFT";"p10";0;-1,96681;50,2335;1;2015-05-15;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.8594543572528498";"BET";"m10";0,309308803455943;-5,80014;50,7835;1;2015-05-10;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.8594543572528498";"SKJ";"m10";4,98935386455365;-5,80014;50,7835;1;2015-05-10;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.8594543572528498";"YFT";"m10";2,70133733199041;-5,80014;50,7835;1;2015-05-10;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014807#0.8594543572528498";"YFT";"p10";0;-5,80014;50,7835;1;2015-05-10;693;"fr.ird.t3.entities.data.Trip#1562948014805#0.168137194369538";2015-05-17;2;1
"fr.ird.t3.entities.data.Activity#1562948014960#0.2567867330103749";"BET";"p10";27,8353214326896;-0,916806;51,6668;2;2015-06-24;693;"fr.ird.t3.entities.data.Trip#1562948014959#0.04369782511423159";2015-07-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014960#0.2567867330103749";"YFT";"p10";22,1646785673104;-0,916806;51,6668;2;2015-06-24;693;"fr.ird.t3.entities.data.Trip#1562948014959#0.04369782511423159";2015-07-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014960#0.3692949829739688";"BET";"p10";5,31907446932319;-1,08347;49,0501;2;2015-06-22;693;"fr.ird.t3.entities.data.Trip#1562948014959#0.04369782511423159";2015-07-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014960#0.3692949829739688";"YFT";"p10";24,6809255306768;-1,08347;49,0501;2;2015-06-22;693;"fr.ird.t3.entities.data.Trip#1562948014959#0.04369782511423159";2015-07-08;2;1
"fr.ird.t3.entities.data.Activity#1562948014960#0.4318498469744242";"BET";"p10";7,2371835724993;-0,950139;51,6001;2;2015-06-24;693;"fr.ird.t3.entities.data.Trip#1562948014959#0.04369782511423159";2015-07-08;2;1
